id,title,description,link,image_link,availability,price,brand
1939,Pinkblush Women's Bootcut Jeans with Frayed Hem,"Our maternity clothing is thoughtfully designed to keep you comfortable, confident, and stylish throughout every stage of pregnancy. Crafted with soft, stretch-friendly fabrics and flattering silhouettes, each piece is made to adapt to your growing bump while providing the perfect blend of comfort and support. From everyday essentials to special occasion styles, our maternity collection offers versatile pieces that move with your body and help you feel your best before, during, and after pregnancy. Whether you're dressing for work, weekends, or special moments, you'll find effortless styles made to celebrate this beautiful season of life. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1939,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37336981_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,86.00 USD,Pinkblush
1940,Celebrity Pink Juniors' Low Rise Baggy Embroidered Straight Leg Jean,"Urban edge takes center stage in these Celebrity Pink straight-leg jeans, featuring side stripes that add a sporty accent, while the wide-leg silhouette creates relaxed movement. Detailed with a zipper closure, belt loops, and multiple pockets, this pair delivers functionality with versatile styling. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1940,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38028855_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,46.00 USD,Celebrity Pink
1941,Levi's® Premium Women's Baggy Dad Cotton Barrel-Leg Jeans,"Casual refinement meets directional shape in these Levi's barrel cotton jeans, featuring a loose, roomy fit that drapes through the hip and thigh for a laid-back yet elevated feel. A mid-rise waist supports a comfortable fit, while the curved leg design with tapering at the hem and knee darts brings sculpted definition. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1941,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38068395_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,110.00 USD,Levi's
1942,Mavi Jeans Women's Taylor High Rise Straight Leg Jeans,"Make a statement with Taylor, a loose straight leg paired with an ultra-flattering high rise. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1942,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37972360_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,148.00 USD,Mavi Jeans
1943,KanCan Women's Kiera Mid Rise Bootcut Jeans,"Our Kiera Mid Rise come in a bootcut fit in a medium wash that's perfect for the cold season. Sits right at the natural waistline as it tapers down the thigh and begins to flare out at the lower calf, giving you a classic fit. Made with stretch denim that hugs your every curve while still giving you a flexible and breathable fit. It features a classic five-pocket design, a single-button front, and a zip-fly closure. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1943,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38153853_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.25 USD,KanCan
1944,KanCan Women's Sadie High Rise Straight Jeans,"Meet your new everyday essential-the Sadie High Rise Straight. This classic jean rocks a timeless silhouette with just enough personality to turn heads. The medium wash and subtle whiskering details keep things effortlessly cool, while the comfortable stretch fabric moves with you all day long. Designed with a flattering high rise cut and straight leg silhouette, it features a 5-pocket construction, zip fly closure, and a playful frayed hem that adds just the right amount of edge. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1944,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/38151472_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,88.50 USD,KanCan
1945,KanCan Women's Rea Ultra High Rise Tapered Wide-Leg Jeans,"Our newest style Rea Ultra High Rise Tapered Wide features a light wash and stretch denim fabric for a comfortable feel all day long. It is designed with two front slant pockets and inverted pleated details at the hem. The jeans have four pockets, a single button closure, and a zip fly. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1945,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/38151489_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,91.50 USD,KanCan
1946,KanCan Women's Clover High Rise Slim Straight Jeans,"The Clover High Rise straight slim is classy and trendy with its uniquely designed frayed hem. This slim-fit comes with fading and light distress, and this ankle jean sits just above the waist with an overall relaxed straight slim fit. It features regular 5 pockets with a double button front closure and zip fly. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1946,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/38154228_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,73.50 USD,KanCan
1947,Scalpers Women's Duodenim Pant,Denim pants made of 100% cotton in regular fit style Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1947,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37792718_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.99 USD,Scalpers
1948,Mavi Jeans Women's Alexa Mid Rise Skinny Jeans,Alexa is our classic skinny jean with a flattering mid rise and figure-hugging silhouette. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1948,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37975609_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,98.00 USD,Mavi Jeans
1949,KanCan Women's Sully 90's Crop Wide-Leg Jeans,"Introducing our Sully 90's Crop Wide. Part of our 90's collection, this style comes in a beautiful light wash color and is meant to fit snug at the waist and flare down your thigh to a wide crop with a 4"" cuffed hem that ends slightly above the ankle. It features minor distress details around the front pockets, a 1.5"" waistband, a single button zipper, and the classic 5-pockets. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1949,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38151495_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,91.50 USD,KanCan
1950,Mavi Jeans Women's Alexa Mid Rise Skinny Jeans,Alexa is our classic skinny jean with a flattering mid rise and figure-hugging silhouette. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1950,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/37945716_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,98.00 USD,Mavi Jeans
1951,Mavi Jeans Women's Vicky Mid Rise Bootcut Jeans,"Vicky Cropped offers a pronounced bootcut with a figure-hugging flare, cropped length, and raw hem. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1951,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37974861_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,138.00 USD,Mavi Jeans
1952,Celebrity Pink Juniors' Embroidered Flap-Pocket Double-Button Western Flare Jeans,"Designed for a little Western-inspired flare, these Celebrity Pink jeans feature floral embroidery at the back flap pockets. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1952,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/38176532_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,46.00 USD,Celebrity Pink
1953,Avec Les Filles Women's Distress Darted Straight Jeans,"Casual edge takes on a refined attitude in these Avec Les Filles straight jeans, crafted from cotton with distressed detailing and darted accents that add character and shape. A front fly zipper ensures easy wear, while functional front and back pockets bring everyday practicality to the look. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1953,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37834731_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,138.00 USD,Avec Les Filles
1954,7 For All Mankind Women's Tailorless Bootcut Jeans,"Designed for effortless everyday wear, 7 For All Mankind jeans feature a low-rise, bootcut shape that creates a sleek, flattering silhouette. The zip fly closure and five-pocket design complete the classic denim look. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1954,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/37980422_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,168.00 USD,7 For All Mankind
1955,Avec Les Filles Women's Camo Jeans,"Urban attitude takes form in these Avec Les Filles camo jeans, crafted in stretch-infused cotton that delivers structure with ease of movement. A front fly zipper ensures a secure fit, while multiple functional pockets at the front and back add everyday utility to the streamlined silhouette. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1955,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37834781_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,148.00 USD,Avec Les Filles
1956,Indigo Poppy Women's Three Button Tummy Tuck High Rise Skinny,"Our #1 best-selling TUMMY CONTROL high rise, skinny fit jeans are now available in triple stack buttons, built-in elastic and mesh panel. These special TUMMY CONTROL jeans are the ultimate waist shaper sure to flatter every curve! Take advantage of the tummy control technology without having to hit the gym! Medium Dark Indigo Wash - 73% Cotton/23%Poly/3%Rayon/1%Spdx Complete with whisker, handsand, destruction, jagged fray hem. Can also be worn as uncuff for a 29"" inseam jagged fray hem look or roll cuffed to 27"". All sizes come in 29"" inseam. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1956,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/38014218_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,42.00 USD,Indigo Poppy
1957,BCBG Women's Embroidered Scallop-Hem Wide-Leg Jeans,"Clean and unexpected, these wide-leg jeans from BCBG elevate a classic white silhouette with tonal floral embroidery sweeping across the hem for an artful, fashion-forward finish. A mid-rise waist and zip-fly button closure deliver a secure, comfortable fit throughout the day. Two patch pockets at the front and back, plus a coin pocket, offer generous storage without disrupting the streamlined look. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1957,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/36919819_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,BCBG
1958,Avec Les Filles Women's Flare Jeans,"Washed for a rich dark hue, this Polo Ralph Lauren denim trucker jacket showcases intricate beadwork and embroidered details inspired by an archival Ralph Lauren runway look. Designed in a relaxed-fit with signature branding, decorative motifs, and adjustable tabs at the hem, it adds distinctive character to everyday styling. Shop women's jeans at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1958,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/37834792_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,148.00 USD,Avec Les Filles
